RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8384,17358246,Customer,566,Spain,Male,63,1,229870.81,1,1,1,130929.35,1
8385,10024313,Customer,849,France,Male,59,9,81426.34,2,1,1,72629.13,0
8386,10934740,Customer,823,France,Female,47,3,12207.52,1,0,1,102307.38,0
8387,12675389,Customer,783,Spain,Male,21,1,217840.07,2,0,0,118726.4,0
8388,17341495,Customer,378,France,Male,60,6,37404.42,1,1,1,112348.04,0
8389,19390966,Customer,587,Germany,Female,69,2,83910.5,1,1,1,154716.62,0
8390,14439320,Customer,413,France,Female,56,8,116085.05,2,1,0,194618.56,0
8391,19213422,Customer,774,Germany,Male,32,10,0.0,2,0,0,26350.17,1
8392,11127844,Customer,445,France,Female,40,5,5870.28,1,0,0,139853.71,0
8393,11432247,Customer,503,Spain,Male,58,0,131685.51,2,0,0,109427.69,0
8394,12179110,Customer,377,Germany,Male,32,9,19258.02,2,0,0,85366.83,0
8395,15560286,Customer,689,Spain,Male,43,7,81710.23,1,0,0,135808.03,0
8396,18569549,Customer,525,Germany,Female,29,6,243867.99,1,0,1,178367.02,0
8397,19154884,Customer,600,Germany,Male,35,0,70092.7,1,0,0,126015.97,0
8398,12879020,Customer,543,France,Male,23,2,203217.99,2,0,0,165898.18,0
8399,10118626,Customer,628,Spain,Female,35,2,0.0,2,1,1,66107.32,0
8400,13607433,Customer,388,Spain,Male,74,2,50603.64,1,1,0,93155.93,1
8401,19267815,Customer,418,France,Female,67,6,180484.1,2,1,1,43119.75,0
8402,14533765,Customer,626,Spain,Female,71,5,0.0,1,0,0,118787.49,1
8403,10932713,Customer,469,Germany,Female,41,10,133258.36,1,0,1,150497.93,1
8404,15035085,Customer,435,Germany,Female,55,1,7475.6,1,0,1,120070.94,0
8405,15231344,Customer,526,France,Male,45,4,0.0,2,1,1,183286.11,0
8406,19379481,Customer,808,France,Male,32,5,183676.62,1,1,1,173280.64,0
8407,10938965,Customer,443,France,Female,36,1,0.0,1,0,1,90632.44,0
8408,19928269,Customer,441,France,Female,22,0,203701.71,2,1,0,118727.85,1
8409,18250787,Customer,769,Germany,Male,21,3,9348.32,1,1,1,132933.58,0
8410,16594877,Customer,430,France,Female,34,3,40677.81,2,0,1,163419.79,0
8411,16851160,Customer,690,France,Male,70,3,246394.17,2,1,1,24201.75,1
8412,10645586,Customer,770,Spain,Female,27,0,38861.57,1,1,0,163408.72,0
8413,12863306,Customer,577,France,Female,29,2,53253.83,1,0,0,22661.23,1
8414,12856605,Customer,732,France,Female,22,6,200656.09,2,1,0,146711.0,0
8415,10974686,Customer,822,France,Female,24,3,98359.42,3,0,0,98409.96,1
8416,16294906,Customer,437,France,Female,61,1,29079.09,2,0,0,55077.02,1
8417,19264217,Customer,699,Spain,Male,40,7,31273.6,1,1,0,144327.14,0
8418,10730880,Customer,477,Germany,Female,19,10,0.0,2,0,1,175372.06,0
8419,13389770,Customer,647,Spain,Female,47,0,45167.08,2,0,0,167456.2,0
8420,13265365,Customer,539,France,Female,69,8,124245.63,2,1,0,46884.1,0
8421,13175267,Customer,704,Germany,Female,66,4,3768.46,2,0,1,124779.61,0
8422,11419743,Customer,818,France,Male,62,1,0.0,1,1,1,135992.98,0
8423,18425026,Customer,483,France,Female,54,3,0.0,2,1,0,19946.71,0
8424,12885711,Customer,818,France,Female,22,2,0.0,2,1,1,72366.15,0
8425,13616026,Customer,485,France,Male,37,6,208270.09,3,0,0,29814.4,1
8426,11368053,Customer,674,France,Male,43,5,0.0,2,0,0,89196.79,0
8427,14226018,Customer,389,France,Female,61,10,165380.41,1,0,1,148182.09,0
8428,11430481,Customer,487,Spain,Male,61,10,68878.95,1,0,0,163001.71,0
8429,14408111,Customer,636,France,Male,56,8,83748.63,1,1,1,155016.58,0
8430,16147491,Customer,605,France,Male,23,3,58950.54,2,0,0,61617.45,0
8431,11672402,Customer,635,France,Female,46,2,245078.41,2,0,0,38250.28,1
8432,12093801,Customer,784,Germany,Female,27,6,0.0,1,1,0,175774.71,0
8433,12338392,Customer,434,France,Male,68,5,0.0,2,1,1,151077.49,1
8434,14554324,Customer,769,Spain,Female,33,4,67946.61,2,1,0,153501.5,0
8435,11072421,Customer,666,Spain,Female,51,9,0.0,2,0,1,61461.5,0
8436,12967719,Customer,376,France,Male,48,6,0.0,2,0,0,118707.9,1
8437,14083211,Customer,579,France,Male,53,4,0.0,2,0,0,180602.78,1
8438,17068998,Customer,640,France,Female,58,8,166740.24,2,0,1,168490.51,1
8439,17361358,Customer,665,Germany,Male,22,3,42268.14,2,0,1,60803.69,0
8440,18630849,Customer,637,France,Female,50,0,0.0,2,0,1,190659.72,0
8441,19036989,Customer,695,France,Male,60,9,179038.25,1,0,1,81953.99,0
8442,10195069,Customer,481,France,Male,36,4,110016.18,1,1,0,118810.74,0
8443,14935241,Customer,440,Germany,Female,49,0,230290.46,2,1,1,148951.22,1
8444,11662305,Customer,705,France,Male,74,0,0.0,1,0,1,57668.37,0
8445,18859119,Customer,578,France,Female,40,0,0.0,2,0,1,84758.63,0
8446,16212061,Customer,376,Germany,Male,20,0,84292.99,2,1,1,186563.9,0
8447,17817092,Customer,652,Germany,Male,18,7,212980.81,1,0,1,24394.11,0
8448,15393929,Customer,845,Spain,Male,53,1,211856.14,2,0,0,13880.69,0
8449,17715567,Customer,739,France,Male,58,8,0.0,2,0,1,193295.38,0
8450,19674826,Customer,815,Spain,Male,45,6,0.0,1,0,0,176294.19,0
8451,18838582,Customer,631,Germany,Male,65,10,19447.06,2,0,1,162082.87,1
8452,18359568,Customer,841,France,Female,56,2,1900.4,2,0,0,73368.97,0
8453,10843052,Customer,629,Germany,Female,22,8,216201.19,3,1,0,81554.52,1
8454,11191928,Customer,849,France,Male,30,3,218517.92,2,1,1,180484.08,0
8455,11874403,Customer,548,Spain,Female,28,6,35849.72,1,0,1,195255.84,0
8456,17072965,Customer,724,France,Male,63,2,74428.58,2,1,1,21658.28,0
8457,16078524,Customer,649,Germany,Male,39,4,212649.06,1,0,1,98967.1,0
8458,19579997,Customer,747,France,Female,66,3,20941.74,2,1,0,86122.51,1
8459,16501564,Customer,746,Spain,Male,40,5,0.0,2,1,0,150025.05,0
8460,13955490,Customer,503,France,Male,29,8,143670.64,1,1,1,103749.04,0
8461,15922482,Customer,648,Spain,Male,70,4,164319.3,2,1,0,24930.34,1
8462,13111958,Customer,392,Spain,Female,72,0,148704.74,1,0,1,41782.45,1
8463,13178529,Customer,671,France,Female,70,4,0.0,1,1,1,68412.63,0
8464,19106767,Customer,459,Spain,Male,38,4,46265.27,1,0,1,159578.58,0
8465,15597428,Customer,460,Spain,Male,36,8,0.0,1,1,0,156999.69,1
8466,14321727,Customer,820,France,Female,22,7,0.0,2,1,0,156605.99,0
8467,16486165,Customer,761,France,Female,41,4,100351.35,3,0,0,157606.12,1
8468,15231656,Customer,350,Germany,Male,47,4,135322.28,1,1,1,89124.6,1
8469,15675782,Customer,829,France,Male,25,1,63341.5,2,0,1,126802.17,0
8470,14867412,Customer,489,France,Male,19,8,115955.66,1,0,0,37514.07,0
8471,18913561,Customer,715,France,Male,66,10,35851.17,1,0,0,52633.15,1
8472,18092768,Customer,527,France,Female,51,3,9598.84,2,1,0,71477.56,0
8473,15028887,Customer,786,France,Male,40,6,0.0,2,0,0,107532.08,0
8474,14480017,Customer,409,France,Male,20,9,0.0,1,1,1,44931.89,0
8475,11493689,Customer,532,Spain,Female,73,5,124515.96,2,1,1,176145.86,1
8476,17579132,Customer,768,Germany,Female,69,4,137752.95,2,1,1,128050.73,0
8477,14200351,Customer,794,France,Female,41,10,127793.44,2,0,1,112031.71,1
8478,11899304,Customer,631,Germany,Male,35,10,0.0,1,0,0,13053.09,0
8479,19090930,Customer,764,Germany,Female,64,4,193409.64,1,0,1,116850.38,0
8480,15289433,Customer,662,Spain,Female,54,6,0.0,1,0,1,184000.35,0
8481,16978093,Customer,745,France,Male,71,1,54546.7,1,0,0,52542.87,0
8482,16257040,Customer,570,France,Female,66,8,16632.32,2,1,1,51935.8,0
8483,18619336,Customer,738,Spain,Female,48,1,36947.28,1,1,0,183784.42,0
8484,17344620,Customer,576,Spain,Female,31,8,0.0,2,1,1,168212.18,0
8485,17413746,Customer,740,Germany,Male,18,10,0.0,3,0,0,139302.5,0
8486,14581306,Customer,493,Spain,Male,31,3,78098.48,2,1,1,149312.07,0
8487,17043786,Customer,573,France,Male,58,9,33332.28,1,1,0,21250.12,1
8488,16239026,Customer,401,Germany,Male,22,10,230703.54,2,1,1,154650.16,0
8489,11908294,Customer,430,France,Female,48,9,8431.26,2,0,0,151472.02,1
8490,15511124,Customer,498,France,Male,48,5,0.0,2,0,0,19495.81,0
8491,18757611,Customer,376,Spain,Female,47,0,64538.67,2,0,0,160048.94,0
8492,18384796,Customer,581,France,Male,53,4,2075.67,2,0,0,131768.28,0
8493,12373834,Customer,460,France,Male,18,5,232149.51,2,0,1,118557.0,0
8494,12217895,Customer,721,Spain,Female,20,8,78401.87,2,0,0,107750.14,0
8495,17435120,Customer,428,France,Male,37,8,125568.77,1,0,1,107566.32,0
8496,17299633,Customer,628,Spain,Female,60,8,145651.62,3,1,1,54531.16,1
8497,12101431,Customer,476,Spain,Female,65,2,0.0,1,1,0,10587.66,0
8498,11270845,Customer,805,Germany,Male,60,3,0.0,2,0,1,192356.81,1
8499,13984483,Customer,630,France,Male,38,7,148457.35,2,1,1,97666.82,0
8500,13088054,Customer,744,France,Male,47,7,187940.25,2,0,0,18260.55,1
8501,19897885,Customer,668,France,Female,59,1,238022.26,2,1,1,72918.27,0
8502,17268123,Customer,790,France,Male,61,7,164259.32,1,1,1,80883.28,1
8503,18016067,Customer,690,France,Female,47,6,115557.38,1,0,0,175514.72,1
8504,19446312,Customer,531,Spain,Male,22,8,111151.13,1,1,1,75035.77,0
8505,10516461,Customer,468,France,Female,27,4,0.0,2,0,1,177063.12,0
8506,14834341,Customer,615,Germany,Female,41,1,156758.8,2,0,1,94084.01,1
8507,15745174,Customer,527,France,Female,62,4,105096.65,1,1,0,41718.52,1
8508,15992233,Customer,550,Germany,Male,68,1,83971.7,1,0,0,64316.41,1
8509,16022511,Customer,717,Spain,Male,56,4,248287.16,1,1,0,171089.51,1
8510,13745747,Customer,734,France,Male,65,8,0.0,1,0,1,40458.73,1
8511,10403573,Customer,819,France,Female,23,6,0.0,2,1,0,126859.58,0
8512,12108226,Customer,419,Germany,Male,27,6,73042.92,2,1,0,147847.36,0
8513,10288093,Customer,507,Germany,Female,59,0,223422.17,1,1,0,69311.43,1
8514,10751753,Customer,660,Germany,Female,60,8,0.0,2,0,1,162697.81,0
8515,19743948,Customer,447,France,Female,71,5,77688.21,1,0,1,69464.09,0
8516,19953609,Customer,554,France,Male,27,6,91052.58,2,0,0,61691.2,0
8517,18627608,Customer,435,Spain,Female,42,1,94726.92,2,0,0,24268.39,1
8518,15691412,Customer,739,Spain,Male,31,0,46573.8,2,0,1,121243.3,0
8519,16361321,Customer,710,France,Male,64,10,0.0,2,0,0,111168.06,0
8520,17216010,Customer,843,Spain,Male,56,3,0.0,1,0,0,135870.35,0
8521,13783137,Customer,629,France,Male,30,8,141014.99,2,1,1,98920.65,0
8522,10998384,Customer,434,France,Male,28,8,0.0,1,0,1,49075.39,0
8523,14191818,Customer,708,France,Male,56,10,0.0,2,1,1,29682.25,1
8524,19819399,Customer,564,France,Female,28,2,14723.86,1,1,1,104856.12,0
8525,14148377,Customer,482,Germany,Male,63,0,47015.02,1,1,0,112081.26,0
8526,13197235,Customer,740,France,Female,66,1,87587.11,1,1,0,187128.4,0
8527,13509297,Customer,736,France,Male,33,8,222308.75,1,1,1,103979.02,0
8528,17834391,Customer,596,Spain,Male,50,8,0.0,2,0,0,187216.06,0
8529,12244975,Customer,490,Germany,Male,58,0,81779.24,1,0,1,130714.2,0
8530,18471775,Customer,787,Germany,Female,58,8,20146.66,1,1,1,38550.15,0
8531,12453483,Customer,796,Spain,Male,49,0,243019.82,4,1,1,26346.48,0
8532,12436121,Customer,425,France,Male,27,9,0.0,4,1,1,192700.29,0
8533,13652392,Customer,739,Germany,Male,68,3,191481.81,2,0,1,48719.61,0
8534,13736207,Customer,447,Spain,Male,32,4,95926.38,1,0,1,76067.61,0
8535,14124723,Customer,812,Germany,Female,33,7,19592.36,2,1,0,16727.26,0
8536,13799416,Customer,652,France,Male,60,4,65880.07,2,1,1,62222.82,0
8537,10710099,Customer,815,France,Male,44,4,213224.91,2,0,1,191720.54,1
8538,16034226,Customer,404,Spain,Female,73,3,0.0,2,0,1,27346.83,1
8539,18807226,Customer,654,France,Male,74,8,0.0,1,0,1,180742.95,0
8540,10576249,Customer,790,Spain,Female,66,7,0.0,1,0,1,22447.51,0
8541,15144871,Customer,608,Germany,Female,68,8,178634.13,3,1,1,133677.16,1
8542,11099919,Customer,371,Germany,Female,62,6,113410.35,2,0,1,104120.41,1
8543,17835810,Customer,384,Spain,Male,49,6,233077.34,2,1,0,148820.71,1
8544,15446842,Customer,377,Germany,Female,23,4,59914.58,2,1,0,157764.91,1
8545,15873230,Customer,838,France,Male,64,9,143108.36,1,0,0,138784.12,0
8546,18801875,Customer,519,Germany,Female,65,0,17279.0,2,1,1,47314.59,0
8547,18783271,Customer,489,Spain,Male,53,5,120106.81,2,0,0,130552.38,0
8548,12134710,Customer,478,France,Male,25,9,243178.59,2,1,1,127406.21,0
8549,18272860,Customer,449,France,Female,42,5,22032.88,2,1,1,171580.66,1
8550,13935981,Customer,827,France,Male,24,9,0.0,2,0,1,31697.17,0
8551,12110918,Customer,722,Spain,Female,34,3,0.0,1,0,0,124633.82,0
8552,19606068,Customer,596,France,Female,65,1,232936.46,2,1,1,49116.25,1
8553,16008263,Customer,372,Germany,Male,47,0,74353.55,1,1,1,136077.11,0
8554,18055194,Customer,706,France,Male,19,2,0.0,1,1,1,108475.59,0
8555,17795016,Customer,633,France,Male,34,10,246798.96,1,1,1,46088.83,0
8556,18117599,Customer,462,Germany,Female,74,8,192254.75,1,1,0,33406.14,1
8557,19816811,Customer,722,France,Male,21,0,202603.64,1,0,0,142725.75,0
8558,15248458,Customer,546,Germany,Female,43,4,195127.82,2,0,1,165408.46,1
8559,14915363,Customer,513,Spain,Female,31,9,128806.51,1,0,1,80308.33,0
8560,18787057,Customer,730,Spain,Female,25,5,108588.52,2,1,0,128199.46,0
8561,17358054,Customer,659,France,Female,22,8,63703.29,2,1,1,163110.48,1
8562,10396046,Customer,780,Spain,Female,22,0,116491.71,1,0,1,147481.4,0
8563,10423098,Customer,405,Germany,Male,22,4,5125.59,1,1,1,148590.94,1
8564,11775126,Customer,359,Spain,Male,44,0,0.0,1,1,1,115975.58,0
8565,16414152,Customer,482,France,Male,22,1,71814.4,1,1,1,35989.47,1
8566,17388939,Customer,747,Germany,Female,20,1,83407.39,1,1,1,189886.74,0
8567,16409351,Customer,501,Spain,Female,55,10,0.0,2,1,1,68328.19,1
8568,11876206,Customer,540,Spain,Female,47,4,42900.6,2,0,0,31735.04,0
8569,12264353,Customer,633,France,Female,18,9,0.0,1,0,0,174103.62,0
8570,16685011,Customer,626,France,Male,25,3,0.0,1,1,0,177691.63,0
8571,17362911,Customer,842,France,Male,30,5,146759.36,1,1,1,176476.66,0
8572,12561420,Customer,592,France,Male,37,4,0.0,1,1,0,108130.7,0
8573,19736211,Customer,837,France,Male,23,1,0.0,1,1,0,68736.36,0
8574,15441349,Customer,681,France,Female,67,8,105134.79,2,0,1,164232.76,0
8575,10354914,Customer,625,Spain,Male,67,9,22143.73,2,0,0,186239.2,0
8576,19435360,Customer,539,France,Female,65,7,163860.89,2,1,1,11949.57,0
8577,13810968,Customer,464,Germany,Female,25,8,0.0,1,1,1,182086.76,1
8578,11978511,Customer,701,France,Male,47,10,0.0,1,1,0,54892.84,0
8579,16389621,Customer,656,France,Male,66,5,50673.94,2,1,0,160999.97,1
8580,19969384,Customer,707,France,Male,57,4,109081.07,2,0,0,163968.29,1
8581,15351155,Customer,645,France,Male,32,4,225326.94,2,1,1,116740.22,0
8582,14775234,Customer,583,Spain,Female,27,1,247569.69,2,0,0,93143.9,1
8583,17712293,Customer,690,Spain,Male,50,10,187831.58,2,1,0,52681.21,1
8584,19829292,Customer,430,France,Female,26,3,187335.44,4,0,1,55610.39,0
8585,15220495,Customer,542,France,Female,66,1,0.0,2,1,1,104537.25,0
8586,14471134,Customer,720,France,Male,69,1,0.0,2,0,1,37091.85,0
8587,14646251,Customer,713,Spain,Female,74,7,58204.28,2,1,0,138571.0,0
8588,11092332,Customer,761,Spain,Female,50,3,184538.0,1,0,0,16027.94,1
8589,10142643,Customer,787,Germany,Female,26,3,0.0,1,1,1,15094.72,0
8590,11925738,Customer,607,Germany,Male,31,6,104311.57,1,1,0,106932.25,0
8591,19488173,Customer,814,Spain,Male,73,3,0.0,1,0,1,60529.13,0
8592,12641847,Customer,580,France,Male,49,8,244964.9,2,1,1,100715.9,0
8593,12292492,Customer,363,France,Male,54,8,0.0,1,0,0,115966.99,1
8594,13964749,Customer,363,Spain,Female,23,2,49316.41,1,1,1,69143.18,0
8595,13350326,Customer,393,Germany,Female,22,5,0.0,2,0,1,177025.12,1
8596,17883763,Customer,845,Germany,Female,21,6,140128.23,1,0,1,104267.6,0
8597,18005892,Customer,559,Germany,Male,65,2,241441.24,2,0,1,166229.44,0
8598,17016957,Customer,389,France,Male,33,3,210046.68,1,1,0,179654.59,1
8599,11148318,Customer,383,Germany,Female,27,0,12252.87,1,0,0,178963.32,1
8600,18549471,Customer,584,Germany,Male,48,10,0.0,2,0,1,22491.21,0
8601,12460225,Customer,670,France,Male,48,8,0.0,1,1,1,18539.17,1
8602,15564536,Customer,583,Germany,Female,31,6,243118.01,1,0,0,122486.41,0
8603,16886607,Customer,623,Spain,Male,30,9,0.0,1,0,1,87918.73,0
8604,16231409,Customer,717,France,Female,21,6,172682.2,2,0,1,156630.48,0
8605,11135999,Customer,639,France,Male,63,8,0.0,2,0,0,191191.01,0
8606,18965533,Customer,692,France,Female,43,5,10274.2,1,1,0,22804.89,0
8607,17431569,Customer,782,Germany,Female,41,7,0.0,2,0,0,129794.32,0
8608,17722403,Customer,685,France,Male,73,4,184712.4,1,1,1,124868.81,0
8609,13418216,Customer,816,Germany,Female,26,7,13325.81,2,0,0,175076.87,0
8610,14775677,Customer,578,Spain,Male,52,9,36365.54,2,0,1,69608.47,0
8611,18446757,Customer,729,France,Female,59,0,249883.21,2,1,0,107977.98,1
8612,12154289,Customer,788,Spain,Male,32,2,162690.32,2,0,0,188732.93,0
8613,17780144,Customer,667,Spain,Female,41,3,0.0,2,1,0,199158.36,0
8614,10248731,Customer,477,France,Male,48,10,97156.31,1,1,1,117827.99,1
8615,18824375,Customer,675,France,Female,36,8,0.0,2,1,1,49499.02,0
8616,12128032,Customer,757,Spain,Female,19,7,0.0,2,1,1,160759.58,0
8617,14080799,Customer,558,Spain,Male,19,7,0.0,1,0,1,81272.53,0
8618,15644811,Customer,653,France,Female,58,1,84726.6,1,0,0,183344.22,1
8619,16470194,Customer,429,France,Male,53,6,168065.7,2,0,0,161143.77,0
8620,13980302,Customer,644,France,Male,54,2,193914.45,1,1,1,188552.74,0
8621,16163679,Customer,525,Spain,Female,51,5,201283.14,1,0,0,50820.71,1
8622,11804078,Customer,582,France,Female,74,3,124810.29,1,1,0,88937.49,0
8623,18513836,Customer,675,Germany,Male,56,5,118340.95,2,0,0,57443.63,1
8624,11794894,Customer,685,Spain,Male,36,3,0.0,1,0,0,188703.44,0
8625,15342062,Customer,614,France,Female,55,2,124431.27,1,1,1,149571.76,1
8626,19183074,Customer,634,Germany,Female,40,1,175483.36,2,0,1,14674.93,1
8627,19430283,Customer,801,France,Male,33,3,230147.0,2,1,1,63089.32,0
8628,10752387,Customer,793,Spain,Male,63,9,0.0,2,1,0,150139.5,0
8629,19029257,Customer,759,France,Female,61,1,242221.33,3,1,0,139420.76,1
8630,13400874,Customer,467,Germany,Female,23,6,58518.1,2,0,1,17178.62,0
8631,18974238,Customer,515,Germany,Female,43,0,43966.48,2,1,0,83202.94,1
8632,10670110,Customer,667,France,Male,39,10,28629.42,2,1,1,160802.68,0
8633,18334739,Customer,759,France,Female,62,0,247534.11,2,1,0,74409.73,1
8634,14790600,Customer,491,France,Female,64,4,140254.63,1,0,1,55614.41,0
8635,12720204,Customer,832,France,Male,41,6,0.0,2,0,1,144943.31,0
8636,16235044,Customer,596,Spain,Female,63,0,79383.55,1,1,1,134082.35,0
8637,15345145,Customer,526,Spain,Female,57,3,237567.79,1,0,1,14801.19,0
8638,14736756,Customer,648,France,Male,38,4,0.0,1,0,1,182117.25,0
8639,17162170,Customer,693,Germany,Female,47,1,87495.9,1,1,0,102431.13,0
8640,18394717,Customer,613,Germany,Female,69,6,15896.36,1,1,1,172913.97,1
8641,17668183,Customer,517,Spain,Female,28,3,208380.6,1,0,1,84234.55,0
8642,10006300,Customer,374,France,Female,70,7,228605.53,2,1,0,81320.25,1
8643,11843529,Customer,540,France,Male,26,0,0.0,1,0,1,33200.0,0
8644,15275733,Customer,737,France,Male,29,9,228244.82,2,0,0,161595.81,1
8645,11389996,Customer,364,Germany,Female,43,0,0.0,1,1,1,10783.15,1
8646,13464075,Customer,365,France,Male,55,0,0.0,2,1,1,65022.27,0
8647,13127925,Customer,659,France,Male,68,3,235977.98,1,1,0,23800.46,1
8648,14281607,Customer,476,France,Male,20,0,222475.81,1,1,0,145286.2,1
8649,10633794,Customer,616,Germany,Male,50,4,0.0,2,0,0,146172.4,1
8650,15250841,Customer,377,France,Female,32,5,186632.75,2,0,1,69572.87,0
8651,14476691,Customer,612,France,Male,64,6,180325.74,1,0,0,143419.23,1
8652,19076560,Customer,719,France,Male,22,7,0.0,1,0,1,57194.5,0
8653,18210380,Customer,733,France,Female,71,7,0.0,2,1,1,69650.96,1
8654,17761321,Customer,643,Germany,Female,41,1,544.53,1,1,0,163345.04,0
8655,12134065,Customer,501,France,Female,28,3,127474.9,1,1,1,150448.36,0
8656,16290591,Customer,828,France,Female,74,6,0.0,2,0,0,157043.18,1
8657,10547314,Customer,417,Germany,Female,72,8,31280.61,3,1,1,31421.86,0
8658,16922399,Customer,386,France,Female,50,8,133196.81,1,0,0,35207.27,1
8659,19032735,Customer,725,France,Female,40,10,78602.25,2,1,1,67615.69,0
8660,18519296,Customer,384,Spain,Female,27,2,0.0,2,1,1,29654.35,1
8661,14886026,Customer,483,France,Male,74,6,25063.5,1,0,0,109043.77,0
8662,12463252,Customer,715,France,Female,69,3,211973.51,1,1,0,110883.1,0
8663,16923540,Customer,510,France,Male,60,8,152691.8,2,0,1,76041.56,0
8664,17785097,Customer,721,France,Male,45,6,229861.17,1,0,0,88787.1,1
8665,10638751,Customer,573,Germany,Male,56,5,0.0,2,1,1,28883.52,1
8666,10384488,Customer,459,Germany,Male,74,8,0.0,2,1,0,138982.69,0
8667,15347780,Customer,451,Germany,Female,34,6,132527.54,1,1,1,60326.53,1
8668,14045188,Customer,704,France,Female,61,10,35639.75,2,0,0,157669.28,1
8669,17136491,Customer,814,France,Female,43,7,56355.97,1,1,0,156486.71,0
8670,12486598,Customer,531,Spain,Female,42,10,104437.97,2,0,0,122328.67,1
8671,10022455,Customer,829,Spain,Male,53,4,0.0,1,1,0,93404.29,0
8672,13323669,Customer,747,France,Female,29,3,136213.56,2,0,0,49285.85,0
8673,10672988,Customer,496,France,Male,73,0,109575.52,1,1,1,188137.35,0
8674,19558378,Customer,565,France,Female,20,7,119383.59,1,1,1,180270.84,1
8675,11210654,Customer,836,France,Male,67,5,185371.64,2,1,1,152913.2,1
8676,17782107,Customer,488,France,Male,46,3,8589.11,1,0,0,184464.79,0
8677,15351697,Customer,676,France,Female,61,2,0.0,1,0,1,180854.71,1
8678,16733676,Customer,778,Germany,Female,73,4,143175.79,2,0,0,109214.81,1
8679,14894350,Customer,537,Germany,Female,41,3,147178.34,1,0,0,49854.2,1
8680,13643554,Customer,437,France,Female,36,10,154671.78,2,1,0,48736.91,0
8681,10729585,Customer,596,France,Male,30,10,13362.35,2,0,0,104461.99,0
